,header,min_leven,perc_min_leven[dissimilarity]
4251,nat_4251,4.0,0.0625
4252,nat_4252,2.0,0.03125
4253,nat_4253,13.0,0.22033898305084745
4254,nat_4254,4.0,0.058823529411764705
4255,nat_4255,3.0,0.04918032786885246
4256,nat_4256,7.0,0.10606060606060606
4257,nat_4257,11.0,0.16666666666666666
4258,nat_4258,1.0,0.015151515151515152
4259,nat_4259,1.0,0.015384615384615385
4260,nat_4260,12.0,0.1791044776119403
4261,nat_4261,17.0,0.21794871794871795
4262,nat_4262,5.0,0.06944444444444445
4263,nat_4263,8.0,0.125
4264,nat_4264,6.0,0.08955223880597014
4265,nat_4265,12.0,0.18461538461538463
4266,nat_4266,14.0,0.23333333333333334
4267,nat_4267,25.0,0.38461538461538464
4268,nat_4268,32.0,0.48484848484848486
4269,nat_4269,3.0,0.043478260869565216
4270,nat_4270,2.0,0.029850746268656716
4271,nat_4271,2.0,0.03333333333333333
4272,nat_4272,19.0,0.27941176470588236
4273,nat_4273,10.0,0.16666666666666666
4274,nat_4274,1.0,0.015625
4275,nat_4275,5.0,0.078125
4276,nat_4276,2.0,0.03225806451612903
4277,nat_4277,2.0,0.030303030303030304
4278,nat_4278,5.0,0.07575757575757576
4279,nat_4279,6.0,0.08695652173913043
4280,nat_4280,1.0,0.016129032258064516
4281,nat_4281,29.0,0.4393939393939394
4282,nat_4282,5.0,0.07246376811594203
4283,nat_4283,24.0,0.34782608695652173
4284,nat_4284,13.0,0.19696969696969696
4285,nat_4285,2.0,0.02564102564102564
4286,nat_4286,1.0,0.014925373134328358
4287,nat_4287,17.0,0.22666666666666666
4288,nat_4288,12.0,0.18181818181818182
4289,nat_4289,4.0,0.06060606060606061
4290,nat_4290,7.0,0.09722222222222222
4291,nat_4291,7.0,0.109375
4292,nat_4292,3.0,0.04477611940298507
4293,nat_4293,7.0,0.1076923076923077
4294,nat_4294,3.0,0.05
4295,nat_4295,3.0,0.04477611940298507
4296,nat_4296,7.0,0.1076923076923077
4297,nat_4297,6.0,0.09230769230769231
4298,nat_4298,3.0,0.05084745762711865
4299,nat_4299,5.0,0.078125
4300,nat_4300,7.0,0.11475409836065574
4301,nat_4301,5.0,0.07575757575757576
4302,nat_4302,4.0,0.06557377049180328
4303,nat_4303,1.0,0.016129032258064516
4304,nat_4304,7.0,0.10606060606060606
4305,nat_4305,2.0,0.02702702702702703
4306,nat_4306,2.0,0.03278688524590164
4307,nat_4307,10.0,0.14492753623188406
4308,nat_4308,2.0,0.028169014084507043
4309,nat_4309,9.0,0.13043478260869565
4310,nat_4310,10.0,0.15151515151515152
4311,nat_4311,8.0,0.12121212121212122
4312,nat_4312,9.0,0.125
4313,nat_4313,14.0,0.2153846153846154
4314,nat_4314,3.0,0.04477611940298507
4315,nat_4315,6.0,0.09090909090909091
4316,nat_4316,7.0,0.11666666666666667
4317,nat_4317,1.0,0.014285714285714285
4318,nat_4318,2.0,0.029850746268656716
4319,nat_4319,14.0,0.21212121212121213
4320,nat_4320,6.0,0.1
4321,nat_4321,3.0,0.04918032786885246
4322,nat_4322,1.0,0.015625
4323,nat_4323,3.0,0.046875
4324,nat_4324,5.0,0.07936507936507936
4325,nat_4325,5.0,0.07462686567164178
4326,nat_4326,6.0,0.09090909090909091
4327,nat_4327,4.0,0.06060606060606061
4328,nat_4328,3.0,0.05084745762711865
4329,nat_4329,9.0,0.13043478260869565
4330,nat_4330,1.0,0.01639344262295082
4331,nat_4331,1.0,0.015151515151515152
4332,nat_4332,3.0,0.0410958904109589
4333,nat_4333,1.0,0.014925373134328358
4334,nat_4334,12.0,0.17391304347826086
4335,nat_4335,3.0,0.04225352112676056
4336,nat_4336,4.0,0.06060606060606061
4337,nat_4337,1.0,0.015151515151515152
4338,nat_4338,1.0,0.015151515151515152
4339,nat_4339,7.0,0.09722222222222222
4340,nat_4340,12.0,0.1875
4341,nat_4341,3.0,0.04477611940298507
4342,nat_4342,6.0,0.09090909090909091
4343,nat_4343,7.0,0.11666666666666667
4344,nat_4344,11.0,0.16666666666666666
4345,nat_4345,6.0,0.1
4346,nat_4346,1.0,0.014285714285714285
4347,nat_4347,2.0,0.029850746268656716
4348,nat_4348,3.0,0.04918032786885246
4349,nat_4349,4.0,0.06349206349206349
4350,nat_4350,5.0,0.07462686567164178
4351,nat_4351,1.0,0.015625
4352,nat_4352,3.0,0.046875
4353,nat_4353,6.0,0.09090909090909091
4354,nat_4354,3.0,0.05084745762711865
4355,nat_4355,4.0,0.06060606060606061
4356,nat_4356,9.0,0.13043478260869565
4357,nat_4357,1.0,0.01639344262295082
4358,nat_4358,1.0,0.015151515151515152
4359,nat_4359,10.0,0.14492753623188406
4360,nat_4360,3.0,0.0410958904109589
4361,nat_4361,1.0,0.014925373134328358
4362,nat_4362,3.0,0.04225352112676056
4363,nat_4363,3.0,0.045454545454545456
4364,nat_4364,1.0,0.015151515151515152
4365,nat_4365,6.0,0.08333333333333333
4366,nat_4366,13.0,0.203125
4367,nat_4367,4.0,0.05970149253731343
4368,nat_4368,5.0,0.07692307692307693
4369,nat_4369,9.0,0.15
4370,nat_4370,11.0,0.16666666666666666
4371,nat_4371,5.0,0.08333333333333333
4372,nat_4372,4.0,0.05714285714285714
4373,nat_4373,2.0,0.029850746268656716
4374,nat_4374,4.0,0.06349206349206349
4375,nat_4375,4.0,0.0625
4376,nat_4376,3.0,0.045454545454545456
4377,nat_4377,9.0,0.13636363636363635
4378,nat_4378,4.0,0.05970149253731343
4379,nat_4379,6.0,0.1016949152542373
4380,nat_4380,13.0,0.18840579710144928
4381,nat_4381,11.0,0.171875
4382,nat_4382,10.0,0.14492753623188406
4383,nat_4383,2.0,0.028169014084507043
4384,nat_4384,6.0,0.0821917808219178
4385,nat_4385,4.0,0.05970149253731343
4386,nat_4386,3.0,0.045454545454545456
4387,nat_4387,1.0,0.015151515151515152
4388,nat_4388,6.0,0.08333333333333333
4389,nat_4389,12.0,0.1875
4390,nat_4390,4.0,0.05970149253731343
4391,nat_4391,5.0,0.07692307692307693
4392,nat_4392,8.0,0.13333333333333333
4393,nat_4393,12.0,0.18181818181818182
4394,nat_4394,5.0,0.08333333333333333
4395,nat_4395,3.0,0.04285714285714286
4396,nat_4396,2.0,0.029850746268656716
4397,nat_4397,3.0,0.045454545454545456
4398,nat_4398,4.0,0.0625
4399,nat_4399,6.0,0.1016949152542373
4400,nat_4400,7.0,0.1111111111111111
4401,nat_4401,8.0,0.12121212121212122
4402,nat_4402,4.0,0.05970149253731343
4403,nat_4403,13.0,0.18840579710144928
4404,nat_4404,17.0,0.25757575757575757
4405,nat_4405,1.0,0.01639344262295082
4406,nat_4406,10.0,0.14492753623188406
4407,nat_4407,6.0,0.0821917808219178
4408,nat_4408,2.0,0.028169014084507043
4409,nat_4409,4.0,0.05970149253731343
4410,nat_4410,6.0,0.09090909090909091
4411,nat_4411,1.0,0.015151515151515152
4412,nat_4412,12.0,0.16666666666666666
4413,nat_4413,9.0,0.140625
4414,nat_4414,4.0,0.05970149253731343
4415,nat_4415,6.0,0.09230769230769231
4416,nat_4416,2.0,0.03125
4417,nat_4417,9.0,0.140625
4418,nat_4418,13.0,0.19696969696969696
4419,nat_4419,3.0,0.04838709677419355
4420,nat_4420,5.0,0.07575757575757576
4421,nat_4421,4.0,0.057971014492753624
4422,nat_4422,8.0,0.10666666666666667
4423,nat_4423,11.0,0.18333333333333332
4424,nat_4424,12.0,0.19672131147540983
4425,nat_4425,1.0,0.014084507042253521
4426,nat_4426,36.0,0.5454545454545454
4427,nat_4427,2.0,0.030303030303030304
4428,nat_4428,30.0,0.4411764705882353
4429,nat_4429,29.0,0.43283582089552236
4430,nat_4430,18.0,0.27692307692307694
4431,nat_4431,28.0,0.4307692307692308
4432,nat_4432,22.0,0.3548387096774194
4433,nat_4433,10.0,0.16129032258064516
4434,nat_4434,14.0,0.21875
4435,nat_4435,35.0,0.5737704918032787
4436,nat_4436,8.0,0.11764705882352941
4437,nat_4437,6.0,0.09836065573770492
4438,nat_4438,5.0,0.07575757575757576
4439,nat_4439,22.0,0.34375
4440,nat_4440,29.0,0.4264705882352941
4441,nat_4441,37.0,0.45121951219512196
4442,nat_4442,20.0,0.2777777777777778
4443,nat_4443,18.0,0.28125
4444,nat_4444,17.0,0.2537313432835821
4445,nat_4445,10.0,0.15384615384615385
4446,nat_4446,13.0,0.21666666666666667
4447,nat_4447,6.0,0.08823529411764706
4448,nat_4448,4.0,0.05970149253731343
4449,nat_4449,17.0,0.26153846153846155
4450,nat_4450,8.0,0.13333333333333333
4451,nat_4451,3.0,0.046875
4452,nat_4452,14.0,0.22580645161290322
4453,nat_4453,1.0,0.015625
4454,nat_4454,4.0,0.06451612903225806
4455,nat_4455,4.0,0.06451612903225806
4456,nat_4456,18.0,0.2727272727272727
4457,nat_4457,17.0,0.265625
4458,nat_4458,11.0,0.15942028985507245
4459,nat_4459,16.0,0.24242424242424243
4460,nat_4460,1.0,0.015151515151515152
4461,nat_4461,6.0,0.08955223880597014
4462,nat_4462,4.0,0.06060606060606061
4463,nat_4463,6.0,0.08450704225352113
4464,nat_4464,6.0,0.09090909090909091
4465,nat_4465,21.0,0.2916666666666667
4466,nat_4466,15.0,0.234375
4467,nat_4467,11.0,0.16417910447761194
4468,nat_4468,13.0,0.2
4469,nat_4469,11.0,0.18333333333333332
4470,nat_4470,12.0,0.1791044776119403
4471,nat_4471,8.0,0.11940298507462686
4472,nat_4472,21.0,0.3181818181818182
4473,nat_4473,11.0,0.18333333333333332
4474,nat_4474,37.0,0.5606060606060606
4475,nat_4475,16.0,0.26229508196721313
4476,nat_4476,7.0,0.11475409836065574
4477,nat_4477,1.0,0.015625
4478,nat_4478,15.0,0.22388059701492538
4479,nat_4479,7.0,0.109375
4480,nat_4480,15.0,0.21739130434782608
4481,nat_4481,8.0,0.13559322033898305
4482,nat_4482,20.0,0.30303030303030304
4483,nat_4483,3.0,0.04918032786885246
4484,nat_4484,5.0,0.07575757575757576
4485,nat_4485,14.0,0.18666666666666668
4486,nat_4486,25.0,0.33783783783783783
4487,nat_4487,8.0,0.11940298507462686
4488,nat_4488,11.0,0.15492957746478872
4489,nat_4489,40.0,0.6060606060606061
4490,nat_4490,7.0,0.10606060606060606
4491,nat_4491,2.0,0.030303030303030304
4492,nat_4492,26.0,0.4
4493,nat_4493,6.0,0.09375
4494,nat_4494,13.0,0.19696969696969696
4495,nat_4495,32.0,0.463768115942029
4496,nat_4496,27.0,0.4153846153846154
4497,nat_4497,12.0,0.18181818181818182
4498,nat_4498,18.0,0.27692307692307694
4499,nat_4499,12.0,0.21052631578947367
4500,nat_4500,12.0,0.18181818181818182
4501,nat_4501,11.0,0.1774193548387097
4502,nat_4502,11.0,0.16417910447761194
4503,nat_4503,15.0,0.22388059701492538
4504,nat_4504,18.0,0.26865671641791045
4505,nat_4505,20.0,0.29850746268656714
4506,nat_4506,19.0,0.2878787878787879
4507,nat_4507,28.0,0.4375
4508,nat_4508,15.0,0.2459016393442623
4509,nat_4509,15.0,0.24193548387096775
4510,nat_4510,8.0,0.13114754098360656
4511,nat_4511,13.0,0.21311475409836064
4512,nat_4512,3.0,0.046875
4513,nat_4513,9.0,0.140625
4514,nat_4514,21.0,0.328125
4515,nat_4515,12.0,0.18461538461538463
4516,nat_4516,18.0,0.2647058823529412
4517,nat_4517,3.0,0.045454545454545456
4518,nat_4518,15.0,0.22388059701492538
4519,nat_4519,7.0,0.109375
4520,nat_4520,13.0,0.20634920634920634
4521,nat_4521,8.0,0.12903225806451613
4522,nat_4522,14.0,0.21875
4523,nat_4523,14.0,0.1917808219178082
4524,nat_4524,33.0,0.532258064516129
4525,nat_4525,20.0,0.3125
4526,nat_4526,22.0,0.34375
4527,nat_4527,9.0,0.15254237288135594
4528,nat_4528,37.0,0.5606060606060606
4529,nat_4529,30.0,0.43478260869565216
4530,nat_4530,18.0,0.2727272727272727
4531,nat_4531,13.0,0.18840579710144928
4532,nat_4532,11.0,0.7857142857142857
4533,nat_4533,3.0,0.04225352112676056
4534,nat_4534,7.0,0.10606060606060606
4535,nat_4535,7.0,0.10144927536231885
4536,nat_4536,38.0,0.5671641791044776
4537,nat_4537,25.0,0.373134328358209
4538,nat_4538,9.0,0.13636363636363635
4539,nat_4539,9.0,0.13432835820895522
4540,nat_4540,2.0,0.030303030303030304
4541,nat_4541,9.0,0.13636363636363635
4542,nat_4542,21.0,0.328125
4543,nat_4543,2.0,0.03125
4544,nat_4544,1.0,0.014925373134328358
4545,nat_4545,5.0,0.07692307692307693
4546,nat_4546,2.0,0.03333333333333333
4547,nat_4547,6.0,0.08823529411764706
4548,nat_4548,2.0,0.03076923076923077
4549,nat_4549,1.0,0.015625
4550,nat_4550,1.0,0.016129032258064516
4551,nat_4551,12.0,0.16666666666666666
4552,nat_4552,13.0,0.203125
4553,nat_4553,7.0,0.1044776119402985
4554,nat_4554,12.0,0.18461538461538463
4555,nat_4555,11.0,0.18333333333333332
4556,nat_4556,16.0,0.25
4557,nat_4557,7.0,0.11666666666666667
4558,nat_4558,21.0,0.31343283582089554
4559,nat_4559,2.0,0.029850746268656716
4560,nat_4560,1.0,0.015625
4561,nat_4561,8.0,0.13114754098360656
4562,nat_4562,18.0,0.26865671641791045
4563,nat_4563,1.0,0.015625
4564,nat_4564,8.0,0.12121212121212122
4565,nat_4565,4.0,0.06557377049180328
4566,nat_4566,22.0,0.3384615384615385
4567,nat_4567,12.0,0.17391304347826086
4568,nat_4568,33.0,0.4024390243902439
4569,nat_4569,14.0,0.2028985507246377
4570,nat_4570,2.0,0.030303030303030304
4571,nat_4571,5.0,0.07462686567164178
4572,nat_4572,4.0,0.057971014492753624
4573,nat_4573,35.0,0.5833333333333334
4574,nat_4574,13.0,0.19696969696969696
4575,nat_4575,3.0,0.04225352112676056
4576,nat_4576,34.0,0.53125
4577,nat_4577,10.0,0.14084507042253522
4578,nat_4578,7.0,0.10606060606060606
4579,nat_4579,15.0,0.20833333333333334
4580,nat_4580,11.0,0.171875
4581,nat_4581,10.0,0.14925373134328357
4582,nat_4582,9.0,0.13846153846153847
4583,nat_4583,8.0,0.13333333333333333
4584,nat_4584,1.0,0.014705882352941176
4585,nat_4585,2.0,0.029850746268656716
4586,nat_4586,14.0,0.2153846153846154
4587,nat_4587,1.0,0.016666666666666666
4588,nat_4588,9.0,0.14754098360655737
4589,nat_4589,6.0,0.09375
4590,nat_4590,12.0,0.19672131147540983
4591,nat_4591,14.0,0.21212121212121213
4592,nat_4592,13.0,0.18840579710144928
4593,nat_4593,6.0,0.0967741935483871
4594,nat_4594,5.0,0.078125
4595,nat_4595,12.0,0.1935483870967742
4596,nat_4596,6.0,0.08695652173913043
4597,nat_4597,14.0,0.18181818181818182
4598,nat_4598,2.0,0.028169014084507043
4599,nat_4599,11.0,0.1527777777777778
4600,nat_4600,6.0,0.09375
4601,nat_4601,9.0,0.13432835820895522
4602,nat_4602,5.0,0.07692307692307693
4603,nat_4603,3.0,0.05
4604,nat_4604,3.0,0.04411764705882353
4605,nat_4605,1.0,0.014925373134328358
4606,nat_4606,7.0,0.1076923076923077
4607,nat_4607,1.0,0.016666666666666666
4608,nat_4608,1.0,0.015625
4609,nat_4609,6.0,0.0967741935483871
4610,nat_4610,10.0,0.16129032258064516
4611,nat_4611,16.0,0.24242424242424243
4612,nat_4612,9.0,0.13043478260869565
4613,nat_4613,7.0,0.11666666666666667
4614,nat_4614,8.0,0.13114754098360656
4615,nat_4615,2.0,0.028985507246376812
4616,nat_4616,2.0,0.03278688524590164
4617,nat_4617,14.0,0.18421052631578946
4618,nat_4618,18.0,0.29508196721311475
4619,nat_4619,9.0,0.13636363636363635
4620,nat_4620,18.0,0.2727272727272727
4621,nat_4621,16.0,0.2222222222222222
4622,nat_4622,17.0,0.265625
4623,nat_4623,15.0,0.22388059701492538
4624,nat_4624,9.0,0.13846153846153847
4625,nat_4625,8.0,0.13333333333333333
4626,nat_4626,3.0,0.04411764705882353
4627,nat_4627,1.0,0.014925373134328358
4628,nat_4628,17.0,0.26153846153846155
4629,nat_4629,7.0,0.11290322580645161
4630,nat_4630,15.0,0.22727272727272727
4631,nat_4631,14.0,0.22580645161290322
4632,nat_4632,15.0,0.21739130434782608
4633,nat_4633,10.0,0.15625
4634,nat_4634,12.0,0.1875
4635,nat_4635,6.0,0.0967741935483871
4636,nat_4636,17.0,0.2786885245901639
4637,nat_4637,1.0,0.01639344262295082
4638,nat_4638,14.0,0.18666666666666668
4639,nat_4639,1.0,0.015151515151515152
4640,nat_4640,23.0,0.359375
4641,nat_4641,6.0,0.09090909090909091
4642,nat_4642,35.0,0.5384615384615384
4643,nat_4643,35.0,0.5072463768115942
4644,nat_4644,26.0,0.3880597014925373
4645,nat_4645,14.0,0.2153846153846154
4646,nat_4646,9.0,0.15
4647,nat_4647,35.0,0.5147058823529411
4648,nat_4648,30.0,0.46153846153846156
4649,nat_4649,9.0,0.13846153846153847
4650,nat_4650,15.0,0.23076923076923078
4651,nat_4651,24.0,0.375
4652,nat_4652,9.0,0.14754098360655737
4653,nat_4653,3.0,0.04477611940298507
4654,nat_4654,30.0,0.4411764705882353
4655,nat_4655,33.0,0.5076923076923077
4656,nat_4656,9.0,0.13846153846153847
4657,nat_4657,18.0,0.28125
4658,nat_4658,6.0,0.09230769230769231
4659,nat_4659,16.0,0.24615384615384617
4660,nat_4660,17.0,0.265625
4661,nat_4661,27.0,0.421875
4662,nat_4662,7.0,0.10606060606060606
4663,nat_4663,31.0,0.4626865671641791
4664,nat_4664,33.0,0.4342105263157895
4665,nat_4665,6.0,0.1016949152542373
4666,nat_4666,2.0,0.029850746268656716
4667,nat_4667,13.0,0.19696969696969696
4668,nat_4668,6.0,0.0759493670886076
4669,nat_4669,3.0,0.041666666666666664
4670,nat_4670,3.0,0.046153846153846156
4671,nat_4671,6.0,0.09230769230769231
4672,nat_4672,4.0,0.06451612903225806
4673,nat_4673,6.0,0.08823529411764706
4674,nat_4674,7.0,0.1076923076923077
4675,nat_4675,5.0,0.07352941176470588
4676,nat_4676,1.0,0.014925373134328358
4677,nat_4677,9.0,0.14754098360655737
4678,nat_4678,6.0,0.09230769230769231
4679,nat_4679,5.0,0.07575757575757576
4680,nat_4680,9.0,0.15254237288135594
4681,nat_4681,6.0,0.08823529411764706
4682,nat_4682,1.0,0.01639344262295082
4683,nat_4683,17.0,0.2537313432835821
4684,nat_4684,1.0,0.015151515151515152
4685,nat_4685,6.0,0.09090909090909091
4686,nat_4686,2.0,0.034482758620689655
4687,nat_4687,1.0,0.015384615384615385
4688,nat_4688,10.0,0.14925373134328357
4689,nat_4689,13.0,0.16455696202531644
4690,nat_4690,24.0,0.3380281690140845
4691,nat_4691,16.0,0.24242424242424243
4692,nat_4692,27.0,0.4153846153846154
4693,nat_4693,25.0,0.373134328358209
4694,nat_4694,27.0,0.3698630136986301
4695,nat_4695,19.0,0.2878787878787879
4696,nat_4696,17.0,0.25757575757575757
4697,nat_4697,31.0,0.4626865671641791
4698,nat_4698,40.0,0.5405405405405406
4699,nat_4699,10.0,0.16393442622950818
4700,nat_4700,21.0,0.3088235294117647
4701,nat_4701,7.0,0.1044776119402985
4702,nat_4702,16.0,0.25
4703,nat_4703,15.0,0.2459016393442623
4704,nat_4704,22.0,0.3333333333333333
4705,nat_4705,8.0,0.10810810810810811
4706,nat_4706,8.0,0.12307692307692308
4707,nat_4707,3.0,0.046875
4708,nat_4708,15.0,0.22727272727272727
4709,nat_4709,17.0,0.25757575757575757
4710,nat_4710,37.0,0.5
4711,nat_4711,32.0,0.47058823529411764
4712,nat_4712,19.0,0.30158730158730157
4713,nat_4713,8.0,0.12307692307692308
4714,nat_4714,17.0,0.288135593220339
4715,nat_4715,14.0,0.22950819672131148
4716,nat_4716,10.0,0.15384615384615385
4717,nat_4717,23.0,0.3484848484848485
4718,nat_4718,24.0,0.2962962962962963
4719,nat_4719,13.0,0.20634920634920634
4720,nat_4720,9.0,0.15254237288135594
4721,nat_4721,16.0,0.23880597014925373
4722,nat_4722,34.0,0.4146341463414634
4723,nat_4723,1.0,0.013888888888888888
4724,nat_4724,24.0,0.36363636363636365
4725,nat_4725,1.0,0.015384615384615385
4726,nat_4726,16.0,0.23529411764705882
4727,nat_4727,8.0,0.11940298507462686
4728,nat_4728,26.0,0.3939393939393939
4729,nat_4729,7.0,0.11475409836065574
4730,nat_4730,26.0,0.38235294117647056
4731,nat_4731,12.0,0.1875
4732,nat_4732,12.0,0.18181818181818182
4733,nat_4733,26.0,0.36619718309859156
4734,nat_4734,18.0,0.28125
4735,nat_4735,3.0,0.045454545454545456
4736,nat_4736,8.0,0.12307692307692308
4737,nat_4737,26.0,0.35135135135135137
4738,nat_4738,20.0,0.3389830508474576
4739,nat_4739,1.0,0.015873015873015872
4740,nat_4740,8.0,0.12121212121212122
4741,nat_4741,5.0,0.07692307692307693
4742,nat_4742,27.0,0.40298507462686567
4743,nat_4743,1.0,0.013888888888888888
4744,nat_4744,1.0,0.015384615384615385
4745,nat_4745,14.0,0.208955223880597
4746,nat_4746,15.0,0.234375
4747,nat_4747,38.0,0.5846153846153846
4748,nat_4748,3.0,0.045454545454545456
4749,nat_4749,8.0,0.12121212121212122
4750,nat_4750,1.0,0.015873015873015872
4751,nat_4751,5.0,0.07692307692307693
4752,nat_4752,3.0,0.045454545454545456
4753,nat_4753,14.0,0.19718309859154928
4754,nat_4754,18.0,0.27692307692307694
4755,nat_4755,12.0,0.18461538461538463
4756,nat_4756,8.0,0.12121212121212122
4757,nat_4757,20.0,0.3076923076923077
4758,nat_4758,13.0,0.19402985074626866
4759,nat_4759,26.0,0.40625
4760,nat_4760,9.0,0.13043478260869565
4761,nat_4761,5.0,0.08196721311475409
4762,nat_4762,5.0,0.06756756756756757
4763,nat_4763,4.0,0.06153846153846154
4764,nat_4764,3.0,0.046875
4765,nat_4765,5.0,0.078125
4766,nat_4766,29.0,0.4393939393939394
4767,nat_4767,6.0,0.09230769230769231
4768,nat_4768,16.0,0.24242424242424243
4769,nat_4769,19.0,0.3064516129032258
4770,nat_4770,25.0,0.373134328358209
4771,nat_4771,8.0,0.12121212121212122
4772,nat_4772,18.0,0.2535211267605634
4773,nat_4773,30.0,0.44776119402985076
4774,nat_4774,22.0,0.34375
4775,nat_4775,12.0,0.2033898305084746
4776,nat_4776,11.0,0.16666666666666666
4777,nat_4777,1.0,0.015384615384615385
4778,nat_4778,10.0,0.15873015873015872
4779,nat_4779,4.0,0.06153846153846154
4780,nat_4780,7.0,0.11475409836065574
4781,nat_4781,23.0,0.34328358208955223
4782,nat_4782,4.0,0.06779661016949153
4783,nat_4783,11.0,0.16923076923076924
4784,nat_4784,15.0,0.22388059701492538
4785,nat_4785,13.0,0.2
4786,nat_4786,5.0,0.07575757575757576
4787,nat_4787,6.0,0.08955223880597014
4788,nat_4788,39.0,0.582089552238806
4789,nat_4789,9.0,0.13846153846153847
4790,nat_4790,9.0,0.13636363636363635
4791,nat_4791,7.0,0.11475409836065574
4792,nat_4792,23.0,0.3484848484848485
4793,nat_4793,17.0,0.25757575757575757
4794,nat_4794,11.0,0.16417910447761194
4795,nat_4795,8.0,0.125
4796,nat_4796,8.0,0.13114754098360656
4797,nat_4797,7.0,0.0945945945945946
4798,nat_4798,8.0,0.12307692307692308
4799,nat_4799,12.0,0.17647058823529413
4800,nat_4800,4.0,0.05970149253731343
4801,nat_4801,8.0,0.12121212121212122
4802,nat_4802,4.0,0.0625
4803,nat_4803,9.0,0.13432835820895522
4804,nat_4804,2.0,0.03125
4805,nat_4805,9.0,0.14754098360655737
4806,nat_4806,22.0,0.34375
4807,nat_4807,15.0,0.23809523809523808
4808,nat_4808,4.0,0.06557377049180328
4809,nat_4809,13.0,0.22033898305084745
4810,nat_4810,9.0,0.13636363636363635
4811,nat_4811,10.0,0.15151515151515152
4812,nat_4812,11.0,0.1375
4813,nat_4813,16.0,0.2711864406779661
4814,nat_4814,41.0,0.6833333333333333
4815,nat_4815,8.0,0.11764705882352941
4816,nat_4816,5.0,0.07575757575757576
4817,nat_4817,8.0,0.11764705882352941
4818,nat_4818,39.0,0.527027027027027
4819,nat_4819,6.0,0.08695652173913043
4820,nat_4820,7.0,0.0958904109589041
4821,nat_4821,12.0,0.18181818181818182
4822,nat_4822,8.0,0.12307692307692308
4823,nat_4823,5.0,0.07575757575757576
4824,nat_4824,5.0,0.08196721311475409
4825,nat_4825,11.0,0.16417910447761194
4826,nat_4826,10.0,0.15625
4827,nat_4827,5.0,0.08196721311475409
4828,nat_4828,1.0,0.013513513513513514
4829,nat_4829,3.0,0.046153846153846156
4830,nat_4830,2.0,0.03125
4831,nat_4831,4.0,0.0625
4832,nat_4832,10.0,0.15625
4833,nat_4833,10.0,0.15151515151515152
4834,nat_4834,10.0,0.16393442622950818
4835,nat_4835,2.0,0.030303030303030304
4836,nat_4836,21.0,0.3181818181818182
4837,nat_4837,4.0,0.06779661016949153
4838,nat_4838,2.0,0.025
4839,nat_4839,4.0,0.06349206349206349
4840,nat_4840,5.0,0.0847457627118644
4841,nat_4841,11.0,0.16666666666666666
4842,nat_4842,5.0,0.07575757575757576
4843,nat_4843,3.0,0.047619047619047616
4844,nat_4844,16.0,0.2191780821917808
4845,nat_4845,12.0,0.18181818181818182
4846,nat_4846,14.0,0.2153846153846154
4847,nat_4847,10.0,0.15151515151515152
4848,nat_4848,10.0,0.16393442622950818
4849,nat_4849,11.0,0.16417910447761194
4850,nat_4850,17.0,0.265625
4851,nat_4851,16.0,0.24242424242424243
4852,nat_4852,18.0,0.26865671641791045
4853,nat_4853,11.0,0.16176470588235295
4854,nat_4854,6.0,0.08955223880597014
4855,nat_4855,5.0,0.06756756756756757
4856,nat_4856,5.0,0.07692307692307693
4857,nat_4857,2.0,0.03125
4858,nat_4858,8.0,0.13114754098360656
4859,nat_4859,8.0,0.13114754098360656
4860,nat_4860,15.0,0.22727272727272727
4861,nat_4861,13.0,0.22033898305084745
4862,nat_4862,10.0,0.15151515151515152
4863,nat_4863,11.0,0.18032786885245902
4864,nat_4864,23.0,0.3484848484848485
4865,nat_4865,12.0,0.18181818181818182
4866,nat_4866,6.0,0.075
4867,nat_4867,4.0,0.06153846153846154
4868,nat_4868,7.0,0.1111111111111111
4869,nat_4869,7.0,0.11864406779661017
4870,nat_4870,14.0,0.21212121212121213
4871,nat_4871,20.0,0.30303030303030304
4872,nat_4872,31.0,0.484375
4873,nat_4873,17.0,0.26153846153846155
4874,nat_4874,14.0,0.2222222222222222
4875,nat_4875,8.0,0.12121212121212122
4876,nat_4876,43.0,0.6056338028169014
4877,nat_4877,17.0,0.23943661971830985
4878,nat_4878,16.0,0.24242424242424243
4879,nat_4879,25.0,0.38461538461538464
4880,nat_4880,14.0,0.21212121212121213
4881,nat_4881,10.0,0.16393442622950818
4882,nat_4882,19.0,0.2835820895522388
4883,nat_4883,26.0,0.40625
4884,nat_4884,7.0,0.10606060606060606
4885,nat_4885,18.0,0.2727272727272727
4886,nat_4886,8.0,0.11940298507462686
4887,nat_4887,6.0,0.09836065573770492
4888,nat_4888,11.0,0.171875
4889,nat_4889,1.0,0.013513513513513514
4890,nat_4890,5.0,0.07692307692307693
4891,nat_4891,14.0,0.21212121212121213
4892,nat_4892,19.0,0.2878787878787879
4893,nat_4893,13.0,0.21311475409836064
4894,nat_4894,10.0,0.14925373134328357
4895,nat_4895,10.0,0.14925373134328357
4896,nat_4896,2.0,0.03125
4897,nat_4897,21.0,0.3181818181818182
4898,nat_4898,7.0,0.10606060606060606
4899,nat_4899,13.0,0.16455696202531644
4900,nat_4900,15.0,0.2542372881355932
4901,nat_4901,6.0,0.09230769230769231
4902,nat_4902,15.0,0.23809523809523808
4903,nat_4903,7.0,0.1076923076923077
